date,spot,implied_vol_1w,risk_reversal_25d,iv_used,band_up_10,band_dn_10,band_up_15,band_dn_15,band_up_20,band_dn_20,sigma_consumed,abs_sigma,bb_mid,bb_upper,bb_lower,bb_bandwidth,bb_bandwidth_pct,bb_squeeze,log_return,rv_20d,iv_rv_ratio,iv_rv_flag,squeeze_flag,squeeze_direction
2025-05-28,7.1925,0.0351,-0.0072250000000000005,0.0351,7.2275465697044305,7.157623372064357,7.245133841333676,7.140248528587185,7.2627639092452245,7.122915861845247,0.0752561670336371,0.0752561670336371,,,,,,False,0.000403279081539136,,,False,False,
2025-05-29,7.1876,0.03475,-0.00605,0.03475,7.222272623582491,7.153093832447175,7.239671607163638,7.135902919806607,7.257112506170226,7.118753321803359,-0.13981396870863164,0.13981396870863164,,,,,,False,-0.0006814973734043405,,,False,False,
2025-05-30,7.2051,0.037675,-0.005375,0.037675,7.242790274689666,7.167605859224517,7.261709282664029,7.148932019894225,7.280677709280816,7.130306831714983,0.5047209640298814,0.5047209640298814,7.205565,7.2414613581205085,7.1696686418794915,0.009963509626381418,100.0,False,0.0024317895355284017,,,False,False,
2025-06-02,7.2106,0.03965,-0.003875,0.03965,7.250301788293657,7.171115613966241,7.270234582100796,7.151454574520243,7.290222175870828,7.131847439723521,0.14592623814197106,0.14592623814197106,7.20604,7.241939004530987,7.170140995469013,0.009963587360321848,100.0,False,0.000763056981883309,0.032477440384472915,1.2208474415045405,True,False,
2025-06-03,7.1917,0.03875,-0.00395,0.03875,7.230396497136187,7.153210603386061,7.2498227564003885,7.134043221172456,7.269301209143767,7.114927198909128,-0.47604908525040146,0.47604908525040146,7.205135,7.241543863871605,7.168726136128395,0.010106365493944287,100.0,False,-0.0026245823027266856,0.03352272717723382,1.15593220668264,False,False,
2025-06-04,7.1713,0.0378,-0.00415,0.0378,7.208938255133494,7.133858256224953,7.227831396555194,7.1152107552634,7.246774053006729,7.096611997811965,-0.527179499689741,0.527179499689741,7.202285000000001,7.239960527447153,7.164609472552849,0.010462104025917289,100.0,False,-0.00284063409004279,0.03326136817769482,1.136453551701725,False,False,
2025-06-05,7.1761,0.040975000000000004,-0.00455,0.040975000000000004,7.216935962804923,7.135495101439902,7.237441003908305,7.115278892386317,7.258004304737535,7.095119959681838,0.12752982259607534,0.12752982259607534,7.198944999999999,7.233143582611441,7.1647464173885576,0.009500998441144283,20.0,True,0.0006691108046175416,0.03229376743647917,1.2688206812846021,True,False,
2025-06-06,7.1886,0.03505,-0.005075,0.03505,7.223577548337669,7.153791817724996,7.241130092149824,7.136450982426403,7.258725286821918,7.119152181419066,0.306102737425679,0.306102737425679,7.19636,7.224712918721007,7.1680070812789936,0.007879794429685774,16.666666666666664,True,0.0017403778923499409,0.033229922863427255,1.0547722347732535,False,False,
2025-06-09,7.1826,0.0334,-0.00475,0.0334,7.215899331521834,7.14945433546115,7.23260684490291,7.132938906579338,7.249353042443859,7.116461628775686,-0.17153860934096896,0.17153860934096896,7.19546,7.224383230510403,7.166536769489596,0.008039299922563246,28.57142857142857,False,-0.0008350033885291903,0.027247319780100802,1.2258086398792372,True,False,
2025-06-10,7.1887,0.03025,-0.004625000000000001,0.03025,7.218877851070695,7.15864830464409,7.23401425041117,7.143669600465984,7.2491823874523975,7.128722237620669,0.18318686055304959,0.18318686055304959,7.19494,7.2239614729939206,7.165918527006079,0.008067189717751826,37.5,False,0.0008489142062767796,0.02746210797167022,1.101517772459629,False,False,
