date,spot,implied_vol_1w,risk_reversal_25d,iv_used,band_up_10,band_dn_10,band_up_15,band_dn_15,band_up_20,band_dn_20,sigma_consumed,abs_sigma,bb_mid,bb_upper,bb_lower,bb_bandwidth,bb_bandwidth_pct,bb_squeeze,log_return,rv_20d,iv_rv_ratio,iv_rv_flag,squeeze_flag,squeeze_direction
2025-06-16,0.85145,0.045899999999999996,0.005475,0.045899999999999996,0.8568794450472881,0.8460549575442223,0.859607137042946,0.8433702691137389,0.8623435120612465,0.8406940996948216,0.060798836527035924,0.060798836527035924,0.8436599999999999,0.8516684034810809,0.8356515965189188,0.018984907382312798,100.0,False,0.00043464726709674514,0.03649617652080096,1.2576659906782106,True,False,
2025-06-17,0.85489,0.046799999999999994,0.00545,0.046799999999999994,0.860448617495512,0.8493672919450207,0.8632414651893848,0.8466193314053365,0.8660433779198938,0.8438802613506042,0.6335822482848806,0.6335822482848806,0.84428,0.8537022022233045,0.8348577977766956,0.022320088651405876,100.0,False,0.004032027216625703,0.03842663503573296,1.2179052356908335,True,False,
2025-06-18,0.85537,0.04795,0.0058,0.04795,0.8610688594478969,0.8497088576273991,0.863932511537348,0.8468923522718593,0.8668056872592002,0.8440851827050979,0.08635240694065965,0.08635240694065965,0.844839,0.8554857230441554,0.8341922769558446,0.025204146693406367,100.0,False,0.0005613181768890387,0.03812708264599947,1.2576362174154232,True,False,
2025-06-19,0.8537,0.0454,0.00575,0.0454,0.8590843054481115,0.8483494406522126,0.8617891794191476,0.8456867496192273,0.8645025698339747,0.8430324159012792,-0.293041092742904,0.293041092742904,0.8454935000000001,0.8566431127381415,0.8343438872618587,0.02637421278375626,100.0,False,-0.0019542798498675827,0.03494623674617821,1.2991384545852434,True,False,
2025-06-20,0.85655,0.04135,0.005775,0.04135,0.8614689779544957,0.8516591093530407,0.8639390500419541,0.8492241466158654,0.8664162045157474,0.8467961456354146,0.5293161815326858,0.5293161815326858,0.8463424999999999,0.8581589307996155,0.8345260692003843,0.027923519850688312,100.0,False,0.003332849160206833,0.03522368890968909,1.173925879995656,False,False,
2025-06-23,0.85598,0.0416,0.0040999999999999995,0.0416,0.860925510361303,0.8510628986850539,0.8634089701898954,0.8486149503853915,0.8658995939050795,0.8461740432232137,-0.11587773014496124,0.11587773014496124,0.8471705,0.8592620968646346,0.8350789031353655,0.028545840216661386,100.0,False,-0.000665681793660662,0.03548151652020206,1.172441430915566,False,False,
2025-06-24,0.85277,0.03985,0.003425,0.03985,0.8574891277330605,0.8480768436359524,0.8598584757452249,0.8457399600204366,0.8622343705576007,0.8434095157094171,-0.649073556718652,0.649073556718652,0.8478765000000001,0.8595137238957581,0.8362392761042422,0.027450280543824344,88.88888888888889,False,-0.0037571368263931877,0.03877132998932323,1.0278213311478819,False,False,
2025-06-25,0.85314,0.040350000000000004,0.0032500000000000003,0.040350000000000004,0.8579205777578534,0.8483860609827147,0.8603209027788824,0.8460190345823431,0.8627279435267001,0.8436586122673494,0.07840431980848774,0.07840431980848774,0.8486155,0.8595650195280311,0.8376659804719688,0.02580560814180542,78.94736842105263,False,0.00043378607992427447,0.038554601473353586,1.0465676847389351,False,False,
2025-06-26,0.85224,0.04245,0.0038250000000000003,0.04245,0.8572648067319235,0.8472446458741966,0.8597883090516799,0.8447579595506491,0.862319239722522,0.842278571719812,-0.1882617636584898,0.1882617636584898,0.8491095,0.8597580669408955,0.8384609330591044,0.025081728424650895,70.0,False,-0.001055483333395975,0.03623677095452982,1.1714619951448375,False,False,
2025-06-27,0.8542,0.03935,0.0033250000000000003,0.03935,0.8588675690065294,0.8495577971863703,0.8612109091174124,0.8472461649931593,0.8635606428133759,0.8449408227114934,0.3900647536446958,0.3900647536446958,0.8496615000000001,0.8601549511406926,0.8391680488593075,0.024700309807358708,66.66666666666666,False,0.002297181104423875,0.03672997272274854,1.0713321323984746,False,False,
2025-06-30,0.85829,0.040350000000000004,0.003025,0.040350000000000004,0.8630994358297441,0.8535073637162179,0.8655142504701303,0.8511260487044088,0.8679358213769504,0.8487513776436966,0.87625913923898,0.87625913923898,0.850343,0.8612317350770851,0.8394542649229149,0.025610218646087753,77.27272727272727,False,0.0047766793110350925,0.039396659922697884,1.0241985000548959,False,False,
2025-07-01,0.85886,0.042025,0.003025,0.042025,0.863872992553698,0.8538760974798602,0.8663904506146917,0.8513950021917422,0.8689152449336114,0.8489211161859159,0.11851701949629372,0.11851701949629372,0.8512235,0.8618613930937324,0.8405856069062676,0.024994359515996493,65.21739130434783,False,0.0006638907735907877,0.03501726533468401,1.200122271066523,True,False,
2025-07-02,0.8653,0.0629,0.011049999999999999,0.0629,0.8728702952047711,0.8577953610213624,0.8766802431993066,0.8540674844770955,0.8805068210457234,0.8503558088405981,1.2846617925353256,1.2846617925353256,0.8523679999999999,0.8639010656900288,0.840834934309971,0.02706123573392919,87.5,False,0.007470339120701285,0.04182309872860043,1.50395360248585,True,False,
2025-07-03,0.86102,0.049749999999999996,0.0069,0.049749999999999996,0.8669725881389332,0.8551082820177898,0.8699642967386283,0.8521676615686823,0.8729663289869228,0.8492371535799585,-0.5653676487150038,0.5653676487150038,0.853251,0.8645825988559237,0.8419194011440763,0.026560997539818224,84.0,False,-0.004958534651030111,0.04743686843129134,1.0487623160044606,False,False,
2025-07-04,0.86309,0.0472,0.00805,0.0472,0.868750057264052,0.8574668189904755,0.871593990001811,0.8546689819401487,0.8744472326133933,0.8518802739802857,0.34774789582049087,0.34774789582049087,0.8542859999999999,0.8652149040236377,0.8433570959763621,0.02558605437438464,69.23076923076923,False,0.002401240053856101,0.04693788713757329,1.005584249279446,False,False,
2025-07-07,0.86077,0.04775,0.00525,0.04775,0.866480837431366,0.8550968017901364,0.869350448828019,0.8522742398061095,0.8722295638042232,0.8494609947276505,-0.4098898459446219,0.4098898459446219,0.8551880000000001,0.8650242757179734,0.8453517242820268,0.023003773949057508,51.85185185185185,False,-0.002691635516434962,0.04889170994981982,0.9766481894171504,False,False,
2025-07-08,0.8627,0.049749999999999996,0.0065249999999999996,0.049749999999999996,0.8686642026752661,0.8567767472262517,0.8716617486195612,0.853830389114425,0.8746696383556924,0.8508941631941538,0.3379539381386957,0.3379539381386957,0.8560120000000001,0.8654375991851972,0.846586400814803,0.02202211928149872,46.42857142857143,False,0.0022396685834491525,0.04776194570469977,1.0416242317176916,False,False,
2025-07-09,0.86271,0.047,0.006500000000000001,0.047,0.8683435144271237,0.8571130338792474,0.8711740517764436,0.8543281822757852,0.8740138158218267,0.8515523789520094,0.001676670050369859,0.001676670050369859,0.8567495,0.8658240392227513,0.8476749607772488,0.02118364638147149,44.827586206896555,False,1.1591447829864817e-05,0.0476941058065376,0.9854467172662149,False,False,
2025-07-10,0.86165,0.046,0.006500000000000001,0.046,0.8671564961627022,0.8561784704207509,0.8699229264880767,0.8534557486572646,0.8726981823677531,0.8507416853850364,-0.1881596317382921,0.1881596317382921,0.8572879999999999,0.8661722109503608,0.8484037890496391,0.020726315894683815,43.333333333333336,False,-0.0012294418027769358,0.04722650317056272,0.9740293460616152,False,False,
2025-07-11,0.86644,0.049749999999999996,0.006750000000000001,0.049749999999999996,0.8724300588454359,0.8604910685831848,0.8754405998306858,0.857531937341257,0.8784615294504534,0.8545829822162311,0.8698816558603449,0.8698816558603449,0.858056,0.8673277690357675,0.8487842309642326,0.02161110471989574,48.38709677419355,False,0.005543706945191258,0.05029882061924146,0.9890887974611573,False,False,
2025-07-14,0.86875,0.0506,0.006575,0.0506,0.8748590043588799,0.8626836538684126,0.8779295970320844,0.8596663844702551,0.8810109669154653,0.8566596680883515,0.38563894940032484,0.38563894940032484,0.8589210000000002,0.868805543809189,0.8490364561908114,0.023016188471789125,59.375,False,0.0026625342062244783,0.05064923155088953,0.9990279901711823,False,False,
2025-07-15,0.86681,0.05215,0.007175,0.05215,0.8730927530918983,0.8605724574384537,0.8762511858978639,0.8574705383480973,0.8794210444060294,0.8543798000734407,-0.31756402288044444,0.31756402288044444,0.859517,0.86980729200138,0.84922670799862,0.023944359451598948,60.60606060606061,False,-0.0022355905966813766,0.050568453671825296,1.031275354758492,False,False,
2025-07-16,0.86716,0.0521,0.007025,0.0521,0.8734392420074597,0.8609259000909165,0.8765958933561441,0.8578256769159772,0.8797639529943329,0.8547366177491521,0.055708062195122844,0.055708062195122844,0.8601065,0.8707415528170307,0.8494714471829693,0.024729618522893848,64.70588235294117,False,0.00040369787799492417,0.05057696509855245,1.0301132125757213,False,False,
2025-07-17,0.86431,0.049249999999999995,0.005600000000000001,0.049249999999999995,0.8702250746471247,0.8584351311675552,0.8731977750641475,0.8555126884572294,0.8761806302652911,0.8526001948637152,-0.4538764386870702,0.4538764386870702,0.860637,0.8709810114381007,0.8502929885618993,0.024038035636628936,60.0,False,-0.0032920034119622477,0.05171279178038439,0.9523755787379753,False,False,
2025-07-18,0.86675,0.048049999999999995,0.004725,0.048049999999999995,0.8725367613610271,0.8610016170873459,0.8754446139647102,0.8581417379424117,0.8783621573999307,0.8552913580929041,0.4125053605512973,0.4125053605512973,0.8611470000000001,0.8716471896724715,0.8506468103275288,0.024386520936544743,61.111111111111114,False,0.0028190838167796908,0.051386128437440455,0.9350772564720069,False,False,
2025-07-21,0.86673,0.044800000000000006,0.004875,0.044800000000000006,0.8721240173136713,0.8613693442521181,0.874833601389407,0.8587014624345866,0.8775516038158792,0.8560418437314088,-0.003456164640677416,0.003456164640677416,0.8616845,0.8721715877498789,0.851197412250121,0.024340899133914892,59.45945945945946,False,-2.3074970580449557e-05,0.05122792840080006,0.8745229682038116,False,False,
2025-07-22,0.86854,0.0435,0.0038,0.0435,0.8737879590974826,0.8633235600764796,0.8764238178064571,0.8607271006030414,0.8790676278165012,0.8581384500231731,0.3355569503665607,0.3355569503665607,0.8624729999999999,0.8724992310702308,0.8524467689297691,0.023249959292014517,52.63157894736842,False,0.0020861314451563803,0.04873838934872731,0.8925202613642771,False,False,
2025-07-23,0.86685,0.0436,0.00455,0.0436,0.8720998248363745,0.861631777808217,0.8747366480111576,0.8590344582092041,0.8773814437095634,0.8564449680209363,-0.32202994890158987,0.32202994890158987,0.8631584999999999,0.8723368527360492,0.8539801472639507,0.021266899963446523,38.46153846153847,False,-0.0019476896078120165,0.04977313307574485,0.8759745932338524,False,False,
2025-07-24,0.86976,0.04275,0.0051,0.04275,0.8749244530520418,0.8646260313803382,0.8775181677639788,0.8620704224592953,0.8801195715466503,0.8595223672513264,0.5543042083685223,0.5543042083685223,0.8640345,0.8721022251081719,0.8559667748918282,0.01867454391733637,27.500000000000004,False,0.0033513600908274235,0.05005493420397766,0.854061656055535,False,False,
2025-07-25,0.8739,0.04675,0.005699999999999999,0.04675,0.8795761328202557,0.8682604967364034,0.8824280096024333,0.8654544072598918,0.8852891331125259,0.8626573866494404,0.8016337757902996,0.8016337757902996,0.8650195,0.8728381698963021,0.857200830103698,0.018077441945070806,26.82926829268293,False,0.004748641110774496,0.051618177830352614,0.9056886927246389,False,False,
2025-07-28,0.86773,0.04845,0.0054,0.04845,0.8735716934972957,0.8619273707067878,0.8765072714366757,0.8590406234346888,0.8794527141849805,0.856163544389979,-1.0870076855816178,1.0870076855816178,0.8654914999999999,0.8727168946167937,0.858266105383206,0.01669662756201265,23.809523809523807,False,-0.0070853462701505575,0.057385186781739185,0.8442945421485935,False,False,
2025-07-29,0.86488,0.04625,0.003725,0.04625,0.8704372730289643,0.859358207165273,0.8732292858021237,0.8566105449760454,0.8760302542296038,0.8538716680028584,-0.4878722242649999,0.4878722242649999,0.8657924999999999,0.872322836897892,0.8592621631021077,0.01508522399510778,20.930232558139537,False,-0.0032898373788320927,0.058972499349250265,0.784263860449523,False,False,
2025-07-30,0.86159,0.04795,0.0038,0.04795,0.8673302998839257,0.8558876914588901,0.8702147756122657,0.8530507053016956,0.8731088442260708,0.8502231228203997,-0.5920169807840271,0.5920169807840271,0.865607,0.8724016638505578,0.8588123361494422,0.015699188778643944,22.727272727272727,False,-0.0038112495235256075,0.054317205913511586,0.8827773666478724,False,False,
2025-07-31,0.86426,0.0508,0.0033750000000000004,0.0508,0.8703615369762331,0.8582012369193158,0.8734284399598417,0.8551878018013049,0.8765061498248568,0.8521849478743012,0.46513249377035676,0.46513249377035676,0.865769,0.8722504614986025,0.8592875385013975,0.014972727132993937,20.0,True,0.0030941299998664845,0.05247972531382686,0.9679928714606991,False,False,
2025-08-01,0.87257,0.05695,0.005825,0.05695,0.8794789221355898,0.8657153522806289,0.8829538702704312,0.8623082479572856,0.8864425484268068,0.858914552613972,1.361951920043969,1.361951920043969,0.8662430000000001,0.8732636825279219,0.8592223174720783,0.016209499015684425,26.08695652173913,False,0.00956923062389426,0.06182536549038213,0.9211429572358846,False,False,
2025-08-04,0.87104,0.055,0.0058,0.055,0.8776997567339551,0.8644307757623972,0.8810487054091215,0.8611449933947605,0.8844104323232501,0.8578717005937497,-0.22145277801271912,0.22145277801271912,0.8667564999999999,0.8735915683206049,0.8599214316793949,0.01577159979903234,25.53191489361702,False,-0.0017549800617043334,0.06126159390740411,0.8977892426881937,False,False,
2025-08-05,0.87042,0.0524,0.006025,0.0524,0.8767592728137668,0.8641265623214334,0.8799462016195566,0.8609969280003331,0.8831447145802315,0.8578786283741849,-0.09309649357595486,0.09309649357595486,0.8671424999999999,0.8738843157010806,0.8604006842989192,0.01554949896027626,22.916666666666664,False,-0.0007120462441808057,0.06110509842796078,0.8575389181604287,False,False,
2025-08-06,0.87295,0.05455,0.006025,0.05455,0.8795695451981229,0.8663802727825803,0.8828981174807318,0.8631139736421859,0.8862392861447196,0.8598599886211334,0.3990994037211531,0.3990994037211531,0.8676544999999999,0.8745329100825063,0.8607760899174934,0.01585518217794398,28.57142857142857,False,0.002902426651917529,0.06169166286857691,0.8842361749302989,False,False,
2025-08-07,0.86773,0.0495,0.005825,0.0495,0.8736987280946816,0.8618020476486297,0.8766984706199855,0.8588532752515509,0.879708512410847,0.8559145924785027,-0.7885738134215338,0.7885738134215338,0.8679585000000001,0.8742302051320298,0.8616867948679704,0.014451624431420812,16.0,True,-0.005997674067435282,0.0657454406415353,0.7529039202868756,False,False,
2025-08-08,0.86565,0.04755,0.005875,0.04755,0.8713690794896787,0.8599684566944472,0.8742427727365227,0.8571416840592372,0.8771259431533414,0.8543242032108002,-0.34848295432545046,0.34848295432545046,0.867919,0.8742407249478096,0.8615972750521904,0.014567545929538543,17.647058823529413,True,-0.002399936538262886,0.0634308900661037,0.749634759191403,False,False,
2025-08-11,0.86481,0.04565,0.0058,0.04565,0.870294506624384,0.8593600561732481,0.8730497894291569,0.8566479771892639,0.8758137952389312,0.8539444573329266,-0.14687678349566963,0.14687678349566963,0.867722,0.8741788057933161,0.8612651942066839,0.014882199122106135,21.153846153846153,False,-0.0009708401996893651,0.06268017686014808,0.7283004338333986,False,False,
2025-08-12,0.86478,0.0453,0.004925,0.0453,0.870222135911222,0.8593718977476037,0.8729560333665862,0.8566805426796938,0.875698519658051,0.8539976163166562,-0.005469954191794496,0.005469954191794496,0.8676205000000001,0.8742003207462363,0.8610406792537639,0.01516750871201452,26.41509433962264,False,-3.469030232939028e-05,0.0622301346479929,0.7279431461339615,False,False,
2025-08-13,0.86219,0.0443,0.004625000000000001,0.0443,0.867495693396372,0.8569167567732722,0.8701607712633609,0.8542922419045857,0.8728340366523065,0.8516757652475944,-0.4759160818933717,0.4759160818933717,0.8673719999999999,0.8743861198945203,0.8603578801054795,0.016173267973880613,35.18518518518518,False,-0.002999475314360185,0.06301976914276461,0.7029540190736504,False,False,
2025-08-14,0.86079,0.04215,0.00445,0.04215,0.8658292454849045,0.8557800836180216,0.8683599202576116,0.8532860704581847,0.8708979917714647,0.8507993256395496,-0.2638674901488432,0.2638674901488432,0.8671960000000001,0.8746936105667403,0.8596983894332598,0.017291617043298752,43.63636363636363,False,-0.0016250917690370063,0.062238626399407915,0.6772321697703949,False,False,
2025-08-15,0.86362,0.0416,0.004525,0.0416,0.8686096512280995,0.8586590113815584,0.8711152770338063,0.8561892140608798,0.8736281306669604,0.8537265207229513,0.5615920098509916,0.5615920098509916,0.8670395,0.874705093601485,0.859373906398515,0.017682224631023154,44.642857142857146,False,0.003282285002667791,0.06255793537125835,0.6649835828679334,False,False,
2025-08-18,0.86353,0.0383,0.004475,0.0383,0.8681223083826959,0.8589619846185069,0.8704276127951223,0.8566870466177595,0.8727390389583463,0.854418133729881,-0.018037332848675956,0.018037332848675956,0.8668794999999999,0.874704225924238,0.8590547740757618,0.01805262651669144,45.614035087719294,False,-0.00010421793136840614,0.0625558835089042,0.612252562855233,False,False,
2025-08-19,0.86323,0.03915,0.0046500000000000005,0.03915,0.8679228720698732,0.8585625023602438,0.8702788665949203,0.8562382260476571,0.8726412565156649,0.8539202419506777,-0.06532662334489216,0.06532662334489216,0.866614,0.8745608879046071,0.8586671120953929,0.01834008660050973,48.275862068965516,False,-0.00034747156873955845,0.06197784233709679,0.6316773628075593,False,False,
2025-08-20,0.86581,0.04085,0.00485,0.04085,0.8707218630690322,0.8609258454333406,0.8731882343803709,0.8584941099578008,0.8756615918347057,0.8560692430615404,0.5497699407922891,0.5497699407922891,0.866562,0.8745159929727463,0.8586080070272538,0.018357585430116338,49.152542372881356,False,0.002984317210500227,0.06271400739930483,0.6513696332607954,False,False,
2025-08-21,0.86534,0.043250000000000004,0.004725,0.043250000000000004,0.8705384841697151,0.860172558958365,0.8731494256620266,0.857600421637162,0.8757681979574564,0.8550359756685025,-0.09568670652957993,0.09568670652957993,0.866341,0.8741654257229977,0.8585165742770023,0.01806315463079246,45.0,False,-0.0005429916662887381,0.06141443269098151,0.7042318573163521,False,False,
2025-08-22,0.86651,0.043899999999999995,0.004775,0.043899999999999995,0.8717939840775878,0.8612580423968341,0.8744480470283751,0.8586440128165052,0.8771101899272639,0.8560379171541319,0.2250656079355011,0.2250656079355011,0.8659714999999999,0.8729445647947334,0.8589984352052664,0.0161046057398736,31.147540983606557,False,0.0013511564835272266,0.05887490600927747,0.7456487487739217,False,False,
2025-08-25,0.86361,0.04555,0.004275,0.04555,0.8690748609262102,0.8581795028625561,0.8718202457100607,0.8554770731351385,0.8745743030927288,0.8527831534297006,-0.5488283002782813,0.5488283002782813,0.8657655,0.8727632123329492,0.8587677876670508,0.016165375804300847,32.25806451612903,False,-0.0033523717614330514,0.05461023236866747,0.8340927702430769,False,False,
2025-08-26,0.8637,0.04245,0.003775,0.04245,0.8687923748877808,0.8586374737650704,0.8713498105321693,0.8561173491785128,0.8739147744160591,0.8536046212268864,0.016468854599461537,0.016468854599461537,0.8657065000000002,0.8727553588848779,0.8586576411151224,0.01628463892757584,36.507936507936506,False,0.00010420827770522401,0.05341029072603047,0.7947906559383551,False,False,
